date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday
1990-02-03,1990,2,3,Saturday,24,0,0,1200,0,327,0,51,822,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-04,1990,2,4,Sunday,9,0,0,1065,0,92,0,577,316,0,80,0,0,0,0,0,0,0,0,1990,1
1990-02-05,1990,2,5,Monday,10,0,0,643,0,171,60,105,307,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-06,1990,2,6,Tuesday,13,0,0,732,0,169,100,0,403,0,60,0,0,0,0,0,0,0,0,1990,0
1990-02-07,1990,2,7,Wednesday,13,0,0,578,0,220,0,48,310,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-08,1990,2,8,Thursday,8,0,0,436,0,58,54,199,125,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-09,1990,2,9,Friday,13,0,0,759,0,42,0,100,567,0,50,0,0,0,0,0,0,0,0,1990,0
1990-02-10,1990,2,10,Saturday,24,0,0,1372,0,422,0,184,766,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-11,1990,2,11,Sunday,10,0,0,1191,0,183,36,614,358,0,0,0,0,0,0,0,0,0,0,1990,1
1990-02-12,1990,2,12,Monday,9,0,0,536,0,53,0,30,378,0,75,0,0,0,0,0,0,0,0,1990,0
1990-02-13,1990,2,13,Tuesday,12,0,0,690,0,149,105,0,376,0,60,0,0,0,0,0,0,0,0,1990,0
1990-02-14,1990,2,14,Wednesday,13,0,0,581,0,287,0,15,279,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-15,1990,2,15,Thursday,11,0,0,659,0,236,0,29,394,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-16,1990,2,16,Friday,11,0,0,608,0,82,52,115,359,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-17,1990,2,17,Saturday,25,0,0,1214,0,352,0,46,611,0,205,0,0,0,0,0,0,0,0,1990,0
1990-02-18,1990,2,18,Sunday,9,0,0,1492,0,119,100,730,543,0,0,0,0,0,0,0,0,0,0,1990,1
1990-02-19,1990,2,19,Monday,12,0,0,755,0,52,64,0,579,0,60,0,0,0,0,0,0,0,0,1990,0
1990-02-20,1990,2,20,Tuesday,6,0,0,209,0,125,0,0,84,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-21,1990,2,21,Wednesday,10,0,0,630,0,312,0,0,318,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-22,1990,2,22,Thursday,13,0,0,864,0,271,40,0,553,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-23,1990,2,23,Friday,10,0,0,473,0,215,0,59,199,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-24,1990,2,24,Saturday,22,0,0,1063,0,237,63,36,677,0,50,0,0,0,0,0,0,0,0,1990,0
1990-02-25,1990,2,25,Sunday,14,0,0,753,0,219,0,0,484,0,50,0,0,0,0,0,0,0,0,1990,1
1990-02-26,1990,2,26,Monday,7,0,0,388,0,113,0,0,275,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-27,1990,2,27,Tuesday,11,0,0,1136,0,170,0,424,542,0,0,0,0,0,0,0,0,0,0,1990,0
1990-02-28,1990,2,28,Wednesday,11,0,0,1462,0,1103,0,0,359,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-01,1990,3,1,Thursday,12,0,0,838,0,158,40,0,640,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-02,1990,3,2,Friday,11,0,0,536,0,223,34,50,229,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-03,1990,3,3,Saturday,24,3,0.125,1304,101,212,0,128,889,0,75,0,0,26,0,0,0,75,0,1990,0
1990-03-04,1990,3,4,Sunday,14,0,0,1422,0,123,26,587,566,0,120,0,0,0,0,0,0,0,0,1990,1
1990-03-05,1990,3,5,Monday,12,0,0,518,0,123,0,160,235,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-06,1990,3,6,Tuesday,10,0,0,600,0,30,0,102,468,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-07,1990,3,7,Wednesday,17,0,0,896,0,108,46,132,610,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-08,1990,3,8,Thursday,11,0,0,772,0,312,80,100,200,0,80,0,0,0,0,0,0,0,0,1990,0
1990-03-09,1990,3,9,Friday,12,0,0,604,0,145,0,65,394,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-10,1990,3,10,Saturday,25,0,0,1300,0,311,28,43,868,0,50,0,0,0,0,0,0,0,0,1990,0
1990-03-11,1990,3,11,Sunday,6,0,0,699,0,89,0,292,318,0,0,0,0,0,0,0,0,0,0,1990,1
1990-03-12,1990,3,12,Monday,11,0,0,664,0,136,0,35,288,0,205,0,0,0,0,0,0,0,0,1990,0
1990-03-13,1990,3,13,Tuesday,14,0,0,981,0,280,76,30,595,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-14,1990,3,14,Wednesday,12,0,0,627,0,165,0,51,411,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-15,1990,3,15,Thursday,7,0,0,368,0,163,0,0,205,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-16,1990,3,16,Friday,16,0,0,786,0,177,48,35,526,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-17,1990,3,17,Saturday,23,3,0.130434783,1464,126,575,0,0,799,0,90,0,0,36,0,0,0,90,0,1990,0
1990-03-18,1990,3,18,Sunday,12,0,0,601,0,275,54,0,272,0,0,0,0,0,0,0,0,0,0,1990,1
1990-03-19,1990,3,19,Monday,12,0,0,817,0,132,0,52,573,0,60,0,0,0,0,0,0,0,0,1990,0
1990-03-20,1990,3,20,Tuesday,12,0,0,662,0,155,0,0,507,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-21,1990,3,21,Wednesday,13,0,0,639,0,173,0,31,435,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-22,1990,3,22,Thursday,7,0,0,414,0,130,0,0,284,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-23,1990,3,23,Friday,9,0,0,596,0,157,100,0,339,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-24,1990,3,24,Saturday,26,0,0,1593,0,536,42,28,987,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-25,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1
1990-03-26,1990,3,26,Monday,13,0,0,1033,0,330,0,0,703,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-27,1990,3,27,Tuesday,12,0,0,774,0,105,0,72,517,0,80,0,0,0,0,0,0,0,0,1990,0
1990-03-28,1990,3,28,Wednesday,11,0,0,544,0,59,0,19,466,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-29,1990,3,29,Thursday,9,0,0,506,0,183,19,65,239,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-30,1990,3,30,Friday,12,0,0,704,0,69,0,0,635,0,0,0,0,0,0,0,0,0,0,1990,0
1990-03-31,1990,3,31,Saturday,9,0,0,505,0,115,0,0,390,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-01,1990,4,1,Sunday,5,0,0,172,0,32,100,0,40,0,0,0,0,0,0,0,0,0,0,1990,1
1990-04-02,1990,4,2,Monday,16,0,0,1109,0,173,0,74,862,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-03,1990,4,3,Tuesday,12,0,0,693,0,274,0,72,347,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-04,1990,4,4,Wednesday,18,0,0,1103,0,445,0,0,598,0,60,0,0,0,0,0,0,0,0,1990,0
1990-04-05,1990,4,5,Thursday,13,0,0,668,0,211,0,0,457,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-06,1990,4,6,Friday,17,0,0,737,0,221,0,137,294,0,85,0,0,0,0,0,0,0,0,1990,0
1990-04-07,1990,4,7,Saturday,25,0,0,1605,0,403,100,60,1028,0,14,0,0,0,0,0,0,0,0,1990,0
1990-04-08,1990,4,8,Sunday,6,0,0,171,0,73,0,0,98,0,0,0,0,0,0,0,0,0,0,1990,1
1990-04-09,1990,4,9,Monday,11,0,0,701,0,160,0,19,522,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-10,1990,4,10,Tuesday,12,0,0,946,0,324,0,0,622,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-11,1990,4,11,Wednesday,13,0,0,566,0,187,0,30,349,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-12,1990,4,12,Thursday,14,0,0,673,0,319,0,28,316,10,0,0,0,0,0,0,0,0,0,1990,0
1990-04-13,1990,4,13,Friday,10,0,0,595,0,109,0,84,388,14,0,0,0,0,0,0,0,0,0,1990,0
1990-04-14,1990,4,14,Saturday,27,0,0,1773,0,321,120,40,1182,20,90,0,0,0,0,0,0,0,0,1990,0
1990-04-15,1990,4,15,Sunday,9,0,0,327,0,245,0,0,64,18,0,0,0,0,0,0,0,0,0,1990,1
1990-04-16,1990,4,16,Monday,9,0,0,424,0,286,0,27,111,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-17,1990,4,17,Tuesday,17,0,0,1253,0,227,0,0,1026,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-18,1990,4,18,Wednesday,16,0,0,913,0,412,0,120,374,0,7,0,0,0,0,0,0,0,0,1990,0
1990-04-19,1990,4,19,Thursday,6,0,0,247,0,145,0,24,66,0,12,0,0,0,0,0,0,0,0,1990,0
1990-04-20,1990,4,20,Friday,11,0,0,809,0,113,0,75,621,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-21,1990,4,21,Saturday,23,0,0,1073,0,263,0,10,719,0,81,0,0,0,0,0,0,0,0,1990,0
1990-04-22,1990,4,22,Sunday,9,0,0,482,0,113,0,19,290,0,60,0,0,0,0,0,0,0,0,1990,1
1990-04-23,1990,4,23,Monday,14,0,0,900,0,317,0,0,583,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-24,1990,4,24,Tuesday,14,0,0,557,0,294,0,0,263,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-25,1990,4,25,Wednesday,15,0,0,677,0,259,0,63,335,20,0,0,0,0,0,0,0,0,0,1990,0
1990-04-26,1990,4,26,Thursday,11,0,0,737,0,354,0,0,383,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-27,1990,4,27,Friday,14,0,0,1006,0,105,100,64,716,21,0,0,0,0,0,0,0,0,0,1990,0
1990-04-28,1990,4,28,Saturday,23,0,0,979,0,377,0,39,563,0,0,0,0,0,0,0,0,0,0,1990,0
1990-04-29,1990,4,29,Sunday,5,0,0,325,0,19,0,0,276,0,30,0,0,0,0,0,0,0,0,1990,1
1990-04-30,1990,4,30,Monday,9,0,0,674,0,215,0,0,459,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-01,1990,5,1,Tuesday,11,0,0,659,0,347,0,0,312,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-02,1990,5,2,Wednesday,17,0,0,1108,0,383,0,45,680,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-03,1990,5,3,Thursday,15,0,0,978,0,607,120,0,191,0,60,0,0,0,0,0,0,0,0,1990,0
1990-05-04,1990,5,4,Friday,19,0,0,1422,0,486,20,74,807,0,35,0,0,0,0,0,0,0,0,1990,0
1990-05-05,1990,5,5,Saturday,30,0,0,1862,0,624,63,140,1035,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-06,1990,5,6,Sunday,8,0,0,418,0,303,0,0,94,0,21,0,0,0,0,0,0,0,0,1990,1
1990-05-07,1990,5,7,Monday,16,0,0,1249,0,452,100,0,697,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-08,1990,5,8,Tuesday,13,0,0,554,0,348,6,73,127,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-09,1990,5,9,Wednesday,16,0,0,1149,0,378,0,0,771,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-10,1990,5,10,Thursday,7,0,0,568,0,258,0,0,230,0,80,0,0,0,0,0,0,0,0,1990,0
1990-05-11,1990,5,11,Friday,15,0,0,695,0,392,0,50,253,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-12,1990,5,12,Saturday,28,0,0,1963,0,536,150,0,1227,0,50,0,0,0,0,0,0,0,0,1990,0
1990-05-13,1990,5,13,Sunday,9,0,0,882,0,462,0,0,412,0,8,0,0,0,0,0,0,0,0,1990,1
1990-05-14,1990,5,14,Monday,12,0,0,824,0,175,16,0,630,0,3,0,0,0,0,0,0,0,0,1990,0
1990-05-15,1990,5,15,Tuesday,15,0,0,839,0,335,50,40,389,0,25,0,0,0,0,0,0,0,0,1990,0
1990-05-16,1990,5,16,Wednesday,20,0,0,1051,0,387,19,0,605,0,40,0,0,0,0,0,0,0,0,1990,0
1990-05-17,1990,5,17,Thursday,10,0,0,353,0,187,0,0,166,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-18,1990,5,18,Friday,14,0,0,832,0,34,0,25,738,0,35,0,0,0,0,0,0,0,0,1990,0
1990-05-19,1990,5,19,Saturday,26,0,0,1838,0,717,17,70,1004,0,30,0,0,0,0,0,0,0,0,1990,0
1990-05-20,1990,5,20,Sunday,6,0,0,565,0,335,0,0,230,0,0,0,0,0,0,0,0,0,0,1990,1
1990-05-21,1990,5,21,Monday,17,0,0,1049,0,218,0,0,739,0,92,0,0,0,0,0,0,0,0,1990,0
1990-05-22,1990,5,22,Tuesday,9,0,0,388,0,92,21,0,205,0,70,0,0,0,0,0,0,0,0,1990,0
1990-05-23,1990,5,23,Wednesday,12,0,0,702,0,156,15,12,519,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-24,1990,5,24,Thursday,12,0,0,783,0,136,0,0,629,0,18,0,0,0,0,0,0,0,0,1990,0
1990-05-25,1990,5,25,Friday,11,0,0,698,0,22,20,0,576,0,80,0,0,0,0,0,0,0,0,1990,0
1990-05-26,1990,5,26,Saturday,24,0,0,1231,0,368,25,0,838,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-27,1990,5,27,Sunday,10,0,0,628,0,244,0,0,384,0,0,0,0,0,0,0,0,0,0,1990,1
1990-05-28,1990,5,28,Monday,11,0,0,718,0,134,18,0,486,0,80,0,0,0,0,0,0,0,0,1990,0
1990-05-29,1990,5,29,Tuesday,11,0,0,662,0,121,20,0,521,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-30,1990,5,30,Wednesday,8,0,0,629,0,25,0,0,604,0,0,0,0,0,0,0,0,0,0,1990,0
1990-05-31,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,0
1990-06-01,1990,6,1,Friday,12,0,0,993,0,238,37,0,718,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-02,1990,6,2,Saturday,14,0,0,715,0,298,0,0,417,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-03,1990,6,3,Sunday,7,0,0,692,0,291,28,0,365,0,8,0,0,0,0,0,0,0,0,1990,1
1990-06-04,1990,6,4,Monday,14,0,0,906,0,302,49,0,555,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-05,1990,6,5,Tuesday,11,0,0,583,0,142,9,60,372,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-06,1990,6,6,Wednesday,10,0,0,366,0,70,0,0,296,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-07,1990,6,7,Thursday,9,0,0,821,0,144,12,0,665,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-08,1990,6,8,Friday,12,0,0,812,0,111,0,85,616,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-09,1990,6,9,Saturday,16,0,0,721,0,332,151,20,218,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-10,1990,6,10,Sunday,8,0,0,759,0,205,0,52,502,0,0,0,0,0,0,0,0,0,0,1990,1
1990-06-11,1990,6,11,Monday,9,0,0,385,0,86,14,15,270,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-12,1990,6,12,Tuesday,17,0,0,1090,0,179,51,110,750,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-13,1990,6,13,Wednesday,13,0,0,676,0,175,23,0,466,0,12,0,0,0,0,0,0,0,0,1990,0
1990-06-14,1990,6,14,Thursday,9,0,0,481,0,122,136,0,223,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-15,1990,6,15,Friday,11,0,0,581,0,59,15,136,371,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-16,1990,6,16,Saturday,21,0,0,1958,0,407,0,768,783,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-17,1990,6,17,Sunday,7,0,0,400,0,31,0,48,321,0,0,0,0,0,0,0,0,0,0,1990,1
1990-06-18,1990,6,18,Monday,11,0,0,534,0,54,108,43,329,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-19,1990,6,19,Tuesday,13,0,0,696,0,195,36,92,373,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-20,1990,6,20,Wednesday,9,0,0,479,0,25,65,0,389,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-21,1990,6,21,Thursday,5,0,0,420,0,39,77,0,304,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-22,1990,6,22,Friday,12,0,0,932,0,49,0,135,678,0,70,0,0,0,0,0,0,0,0,1990,0
1990-06-23,1990,6,23,Saturday,16,0,0,774,0,167,0,25,532,0,50,0,0,0,0,0,0,0,0,1990,0
1990-06-24,1990,6,24,Sunday,3,0,0,351,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,1990,1
1990-06-25,1990,6,25,Monday,12,0,0,670,0,72,40,155,403,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-26,1990,6,26,Tuesday,8,0,0,534,0,0,12,50,472,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-27,1990,6,27,Wednesday,5,0,0,235,0,36,18,0,151,30,0,0,0,0,0,0,0,0,0,1990,0
1990-06-28,1990,6,28,Thursday,7,0,0,430,0,0,13,45,372,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-29,1990,6,29,Friday,10,0,0,1031,0,74,16,26,915,0,0,0,0,0,0,0,0,0,0,1990,0
1990-06-30,1990,6,30,Saturday,7,0,0,432,0,13,0,0,339,0,80,0,0,0,0,0,0,0,0,1990,0
1990-07-01,1990,7,1,Sunday,11,0,0,1009,0,252,40,0,717,0,0,0,0,0,0,0,0,0,0,1990,1
1990-07-02,1990,7,2,Monday,14,0,0,1084,0,115,125,0,780,0,64,0,0,0,0,0,0,0,0,1990,0
1990-07-03,1990,7,3,Tuesday,16,0,0,1303,0,125,77,121,960,0,20,0,0,0,0,0,0,0,0,1990,0
1990-07-04,1990,7,4,Wednesday,14,0,0,674,0,292,32,48,285,0,17,0,0,0,0,0,0,0,0,1990,0
1990-07-05,1990,7,5,Thursday,15,3,0.2,969,45,101,149,214,460,0,45,0,0,0,0,0,0,45,0,1990,0
1990-07-06,1990,7,6,Friday,20,3,0.15,1722,57,180,63,0,1454,0,25,0,0,32,0,0,0,25,0,1990,0
1990-07-07,1990,7,7,Saturday,18,0,0,1442,0,126,109,34,1154,0,19,0,0,0,0,0,0,0,0,1990,0
1990-07-08,1990,7,8,Sunday,6,0,0,725,0,100,58,55,491,1,20,0,0,0,0,0,0,0,0,1990,1
1990-07-09,1990,7,9,Monday,15,4,0.266666667,1159,81,107,192,0,779,0,81,0,0,0,0,0,0,81,0,1990,0
1990-07-10,1990,7,10,Tuesday,14,3,0.214285714,682,75,105,39,135,328,0,75,0,0,0,0,0,0,75,0,1990,0
1990-07-11,1990,7,11,Wednesday,21,3,0.142857143,1796,81,190,104,48,1444,0,10,0,0,71,0,0,0,10,0,1990,0
1990-07-12,1990,7,12,Thursday,10,3,0.3,431,35,82,70,45,200,0,34,0,0,1,0,0,0,34,0,1990,0
1990-07-13,1990,7,13,Friday,18,3,0.166666667,1315,46,197,266,123,683,0,46,0,0,0,0,0,0,46,0,1990,0
1990-07-14,1990,7,14,Saturday,22,0,0,1402,0,160,0,54,1188,0,0,0,0,0,0,0,0,0,0,1990,0
1990-07-15,1990,7,15,Sunday,6,0,0,241,0,0,119,0,75,0,47,0,0,0,0,0,0,0,0,1990,1
1990-07-16,1990,7,16,Monday,15,0,0,1220,0,53,101,0,1066,0,0,0,0,0,0,0,0,0,0,1990,0
1990-07-17,1990,7,17,Tuesday,17,3,0.176470588,1339,38,313,107,169,723,0,27,0,0,11,0,0,0,27,0,1990,0
1990-07-18,1990,7,18,Wednesday,20,4,0.2,1367,106,154,147,85,875,0,106,0,0,0,0,0,0,106,0,1990,0
1990-07-19,1990,7,19,Thursday,15,0,0,595,0,270,81,82,123,0,39,0,0,0,0,0,0,0,0,1990,0
1990-07-20,1990,7,20,Friday,17,0,0,1461,0,84,100,100,1153,0,24,0,0,0,0,0,0,0,0,1990,0
1990-07-21,1990,7,21,Saturday,20,0,0,1321,0,84,30,15,1192,0,0,0,0,0,0,0,0,0,0,1990,0
1990-07-22,1990,7,22,Sunday,8,0,0,442,0,49,131,7,230,0,25,0,0,0,0,0,0,0,0,1990,1
1990-07-23,1990,7,23,Monday,20,0,0,1451,0,185,167,103,986,0,10,0,0,0,0,0,0,0,0,1990,0
1990-07-24,1990,7,24,Tuesday,11,0,0,395,0,150,37,15,176,0,17,0,0,0,0,0,0,0,0,1990,0
1990-07-25,1990,7,25,Wednesday,21,4,0.19047619,1291,51,70,34,103,1027,0,57,0,0,6,0,0,0,45,0,1990,0
1990-07-26,1990,7,26,Thursday,11,0,0,657,0,174,78,90,310,0,5,0,0,0,0,0,0,0,0,1990,0
1990-07-27,1990,7,27,Friday,20,3,0.15,1938,80,149,89,106,1554,0,40,0,0,55,0,0,0,25,0,1990,0
1990-07-28,1990,7,28,Saturday,26,0,0,1592,0,209,123,134,1096,0,30,0,0,0,0,0,0,0,0,1990,0
1990-07-29,1990,7,29,Sunday,9,0,0,572,0,239,0,8,325,0,0,0,0,0,0,0,0,0,0,1990,1
1990-07-30,1990,7,30,Monday,17,0,0,1026,0,304,85,30,607,0,0,0,0,0,0,0,0,0,0,1990,0
1990-07-31,1990,7,31,Tuesday,14,0,0,921,0,35,151,151,542,0,42,0,0,0,0,0,0,0,0,1990,0
1990-08-01,1990,8,1,Wednesday,28,0,0,1990,0,230,110,45,1530,0,75,0,0,0,0,0,0,0,0,1990,0
1990-08-02,1990,8,2,Thursday,17,0,0,1314,0,471,113,60,463,0,207,0,0,0,0,0,0,0,0,1990,0
1990-08-03,1990,8,3,Friday,27,4,0.148148148,1520,158,604,66,234,458,0,158,0,0,0,0,0,0,158,0,1990,0
1990-08-04,1990,8,4,Saturday,37,3,0.081081081,2259,53,239,134,90,1768,3,25,0,0,28,0,0,0,25,0,1990,0
1990-08-05,1990,8,5,Sunday,10,0,0,509,0,57,0,73,324,0,55,0,0,0,0,0,0,0,0,1990,1
1990-08-06,1990,8,6,Monday,28,3,0.107142857,1657,75,216,105,156,1055,0,125,0,0,20,0,0,0,55,0,1990,0
1990-08-07,1990,8,7,Tuesday,21,4,0.19047619,1157,85,274,164,35,516,0,168,0,0,0,0,0,0,85,0,1990,0
1990-08-08,1990,8,8,Wednesday,25,3,0.12,1124,143,135,71,225,438,0,255,0,0,0,0,0,0,143,0,1990,0
1990-08-09,1990,8,9,Thursday,17,0,0,952,0,285,71,0,466,0,130,0,0,0,0,0,0,0,0,1990,0
1990-08-10,1990,8,10,Friday,23,0,0,1366,0,632,135,94,440,0,65,0,0,0,0,0,0,0,0,1990,0
1990-08-11,1990,8,11,Saturday,33,5,0.151515152,2279,109,335,105,41,1707,0,91,0,0,18,0,0,0,91,0,1990,0
1990-08-12,1990,8,12,Sunday,12,0,0,436,0,58,46,21,295,0,16,0,0,0,0,0,0,0,0,1990,1
1990-08-13,1990,8,13,Monday,19,0,0,897,0,226,8,151,512,0,0,0,0,0,0,0,0,0,0,1990,0
1990-08-14,1990,8,14,Tuesday,25,7,0.28,1597,198,292,122,114,803,0,266,0,0,10,0,0,0,188,0,1990,0
1990-08-15,1990,8,15,Wednesday,28,0,0,1462,0,353,104,111,779,0,115,0,0,0,0,0,0,0,0,1990,0
1990-08-16,1990,8,16,Thursday,16,0,0,829,0,266,51,60,435,0,17,0,0,0,0,0,0,0,0,1990,0
1990-08-17,1990,8,17,Friday,27,0,0,1968,0,435,103,179,1239,0,12,0,0,0,0,0,0,0,0,1990,0
1990-08-18,1990,8,18,Saturday,28,5,0.178571429,1857,118,434,151,72,1116,2,82,0,0,36,0,0,0,82,0,1990,0
1990-08-19,1990,8,19,Sunday,14,0,0,948,0,135,15,6,656,0,136,0,0,0,0,0,0,0,0,1990,1
1990-08-20,1990,8,20,Monday,19,0,0,1109,0,412,8,120,500,0,69,0,0,0,0,0,0,0,0,1990,0
1990-08-21,1990,8,21,Tuesday,18,3,0.166666667,1037,122,295,53,35,532,0,122,0,0,0,0,0,0,122,0,1990,0
1990-08-22,1990,8,22,Wednesday,25,4,0.16,1264,148,246,116,121,633,0,148,0,0,0,0,0,0,148,0,1990,0
1990-08-23,1990,8,23,Thursday,16,0,0,868,0,292,144,90,307,0,35,0,0,0,0,0,0,0,0,1990,0
1990-08-24,1990,8,24,Friday,24,5,0.208333333,2322,119,428,106,80,1474,0,234,0,0,35,0,0,0,84,0,1990,0
1990-08-25,1990,8,25,Saturday,32,3,0.09375,1378,118,296,35,107,833,0,107,0,0,11,0,0,0,107,0,1990,0
1990-08-26,1990,8,26,Sunday,13,0,0,1035,0,388,148,10,314,0,175,0,0,0,0,0,0,0,0,1990,1
1990-08-27,1990,8,27,Monday,24,0,0,1375,0,360,71,140,741,0,63,0,0,0,0,0,0,0,0,1990,0
1990-08-28,1990,8,28,Tuesday,20,4,0.2,1925,110,806,180,0,846,3,90,0,0,20,0,0,0,90,0,1990,0
1990-08-29,1990,8,29,Wednesday,22,4,0.181818182,1119,119,156,60,35,749,0,119,0,0,0,0,0,0,119,0,1990,0
1990-08-30,1990,8,30,Thursday,14,0,0,861,0,267,43,0,473,0,78,0,0,0,0,0,0,0,0,1990,0
1990-08-31,1990,8,31,Friday,20,0,0,1330,0,257,55,169,774,0,75,0,0,0,0,0,0,0,0,1990,0
1990-09-01,1990,9,1,Saturday,35,5,0.142857143,2704,186,284,145,25,2055,0,195,0,0,41,0,0,0,145,0,1990,0
1990-09-02,1990,9,2,Sunday,10,0,0,521,0,351,10,0,120,0,40,0,0,0,0,0,0,0,0,1990,1
1990-09-03,1990,9,3,Monday,19,3,0.157894737,1315,94,380,0,65,772,0,98,0,0,5,0,0,0,89,0,1990,0
1990-09-04,1990,9,4,Tuesday,24,3,0.125,1566,123,380,25,167,775,0,219,0,0,0,0,0,0,123,0,1990,0
1990-09-05,1990,9,5,Wednesday,18,3,0.166666667,1290,55,90,140,35,970,0,55,0,0,0,0,0,0,55,0,1990,0
1990-09-06,1990,9,6,Thursday,20,4,0.2,1749,107,291,130,106,1115,0,107,0,0,20,0,0,0,87,0,1990,0
1990-09-07,1990,9,7,Friday,26,0,0,7494,0,405,83,6169,713,0,124,0,0,0,0,0,0,0,0,1990,0
1990-09-08,1990,9,8,Saturday,47,5,0.106382979,2954,135,541,118,136,2006,0,153,0,0,22,0,0,0,113,0,1990,0
1990-09-09,1990,9,9,Sunday,14,0,0,767,0,190,139,7,419,0,12,0,0,0,0,0,0,0,0,1990,1
