date,max_wind_ms,mean_wind_ms,max_gust_ms
1993-08-30,6.1310495325020655,5.435594875073609,8.573567
1993-08-31,7.389993996296372,6.737509280647868,10.384091
1993-09-01,8.309771809712936,7.634487470018065,11.106994
1993-09-02,8.013336012097412,7.167573658788243,10.825862
1993-09-03,8.238809485757333,7.608681655981641,11.644731
1993-09-04,8.462976642215613,5.817179941575776,11.395252
1993-09-05,6.721289055627103,3.732254377904247,8.473001
1993-09-06,5.852236753580317,2.9729423449004977,8.991682
1993-09-07,6.266827856261954,4.539534645379295,9.867208
1993-09-08,7.991799611596937,6.7543862904813485,11.068353
1993-09-09,8.09025480720875,7.61102268091231,11.342253
1993-09-10,8.588035075312865,7.892512488957243,12.030329
1993-09-11,8.811681079199818,8.196461749007197,12.048181
1993-09-12,9.743152663826965,8.647381281269944,12.932305
1993-09-13,9.932600756002216,8.765991137447326,13.48338
1993-09-14,9.805609144591356,9.027940245723633,12.971065
1993-09-15,9.468809117123275,7.863199700437132,12.206385
1993-09-16,6.935068152200164,5.575661635986765,10.008853
1993-09-17,5.1926075329589265,3.1084297651930153,7.153467
1993-09-18,3.2594704774909755,1.9832725757744591,6.2211356
1993-09-19,2.861528523093548,2.1166018326537075,5.001803
1993-09-20,5.714535440294215,3.7567688975734788,7.9536657
1993-09-21,7.76259814843029,6.898503026775177,10.677165
1993-09-22,7.517761830441133,7.2348682301553,10.281526
1993-09-23,8.134899025416665,6.204337425098215,11.265912
1993-09-24,6.241915610684592,4.221820529610899,8.023412
1993-09-25,6.799009111713542,6.0477651005013096,9.79814
1993-09-26,7.712197706302683,6.616778100663238,10.194532
1993-09-27,8.882983955822503,7.459878504409723,11.632517
1993-09-28,7.4294591938958785,5.749847175778339,9.987611
1993-09-29,8.219711905961786,5.4495821952480865,11.7362385
1993-09-30,7.5469469065329164,6.007014081273696,10.731068
1993-10-01,8.872588634344481,6.586754985470723,11.855692
1993-10-02,8.285723941608829,6.872898106005312,11.240412
1993-10-03,7.47564056644819,6.712991038671477,9.965498
1993-10-04,7.524407784982297,5.939237076152106,10.121088
1993-10-05,9.037177472816056,8.122158149933568,12.1336975
1993-10-06,9.093914138030778,7.5918667570141185,13.0834
1993-10-07,7.0876415204947865,6.32137033654202,9.529738
1993-10-08,7.1374803209561,6.338749490264577,9.821602
1993-10-09,7.160335037617311,6.280522258568788,9.905838
1993-10-10,6.459912907168953,5.916278948509434,8.990914
1993-10-11,6.43166784774372,5.243770483371818,8.781106
1993-10-12,6.713038770073226,5.565760703884819,10.140221
1993-10-13,7.3548999092129925,5.886861630296999,10.196136
1993-10-14,7.883933227652424,6.5682259449991625,10.573235
1993-10-15,7.353838424629724,5.993924756531753,10.544186
1993-10-16,6.254231376299412,5.348995191937375,8.838929
1993-10-17,5.970261336170607,5.490222359262835,8.04748
1993-10-18,7.580151964930057,6.818839072900875,10.032754
1993-10-19,8.474950565187612,7.26717153680046,11.271543
1993-10-20,8.304877735754872,7.843292256247814,11.567356
1993-10-21,9.235752132721725,8.184555881396527,12.461123
1993-10-22,8.294323898443098,7.257047364547799,12.263363
1993-10-23,7.793420822423654,6.852307982216749,11.449078
1993-10-24,7.261219155245525,6.720204258325692,10.2674885
